artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Don Williams,Logged In,Avery,F,45,Watkins,191.03302,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,If Hollywood Don't Need You,200,1542290000000.0,30.0
The Nerves,Logged In,Avery,F,46,Watkins,92.86485,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Are You Famous?,200,1542290000000.0,30.0
Ulf Wakenius,Logged In,Avery,F,47,Watkins,324.15302,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Good Morning Susie Soho,200,1542290000000.0,30.0
The Kooks,Logged In,Avery,F,48,Watkins,168.72444,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,She Moves In Her Own Way,200,1542290000000.0,30.0
New Radicals,Logged In,Avery,F,49,Watkins,300.82567,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,You Get What You Give,200,1542290000000.0,30.0
Wolfmother,Logged In,Avery,F,50,Watkins,333.7922,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Where Eagles Have Been,200,1542290000000.0,30.0
The Shins,Logged In,Avery,F,51,Watkins,225.61914,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Spilt Needles (Album),200,1542290000000.0,30.0
Nickel Creek,Logged In,Avery,F,52,Watkins,248.58077000000003,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Reasons Why,200,1542290000000.0,30.0
Pigeon John,Logged In,Avery,F,53,Watkins,180.00933999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Crazy,200,1542290000000.0,30.0
Eels,Logged In,Avery,F,54,Watkins,211.48689,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Love Of The Loveless,200,1542290000000.0,30.0
Harmonia,Logged In,Avery,F,55,Watkins,655.77751,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Sehr kosmisch,200,1542290000000.0,30.0
Marina And The Diamonds,Logged In,Avery,F,56,Watkins,182.59546,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Oh No! (album version),200,1542290000000.0,30.0
Eminem,Logged In,Avery,F,57,Watkins,284.86485,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,The Real Slim Shady,200,1542290000000.0,30.0
Hassisen Kone,Logged In,Avery,F,58,Watkins,162.61178999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,REIPPAINA KÃÂYMME REKKAIN ALLE,200,1542290000000.0,30.0
Dwight Yoakam,Logged In,Avery,F,59,Watkins,239.3073,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,You're The One,200,1542290000000.0,30.0
Sunlounger,Logged In,Avery,F,60,Watkins,594.15465,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,White Sand,200,1542290000000.0,30.0
Youssou N'Dour,Logged In,Avery,F,61,Watkins,238.39302,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Tan bi (Heat_ Breeze_ Tenderness) / Chaleur_ brise_ tendress,200,1542290000000.0,30.0
The Decemberists,Logged In,Avery,F,62,Watkins,209.08363,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Red Right Ankle,200,1542290000000.0,30.0
The Ruts,Logged In,Avery,F,63,Watkins,185.75628,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Savage Circle,200,1542290000000.0,30.0
Adrian Legg,Logged In,Avery,F,64,Watkins,122.77506000000001,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,The One-Eyed Turk,200,1542290000000.0,30.0
,Logged In,Avery,F,65,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",GET,Home,1540870000000.0,324,,200,1542290000000.0,30.0
Bedrock,Logged In,Avery,F,66,Watkins,664.0322,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Set In Stone,200,1542290000000.0,30.0
Prince & The Revolution,Logged In,Kate,F,0,Harrell,280.00608,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Let's Go Crazy (LP Version),200,1542290000000.0,97.0
The Zombies,Logged In,Kate,F,1,Harrell,157.33506,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,She's Coming Home,200,1542290000000.0,97.0
Portishead,Logged In,Kate,F,2,Harrell,238.0273,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Numb,200,1542290000000.0,97.0
Jack Johnson,Logged In,Avery,F,67,Watkins,212.68853,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Breakdown,200,1542290000000.0,30.0
Justice,Logged In,Kate,F,3,Harrell,205.50485,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Let There Be Lite (Album Version),200,1542290000000.0,97.0
Snow Patrol,Logged In,Avery,F,68,Watkins,223.18975,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Set Down Your Glass,200,1542290000000.0,30.0
,Logged In,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",GET,Home,1541020000000.0,613,,200,1542290000000.0,26.0
Lemon Jelly,Logged In,Kate,F,4,Harrell,238.47137999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Nice Weather For Ducks,200,1542290000000.0,97.0
The Lucksmiths,Logged In,Avery,F,69,Watkins,153.70404,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Tale Of Two Cities,200,1542290000000.0,30.0
Ben Kweller,Logged In,Kate,F,5,Harrell,188.60363,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Magic,200,1542290000000.0,97.0
Fedde le Grand Pres. Flamingo,Logged In,Avery,F,70,Watkins,396.32934,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Take No Shhh (Original Mix),200,1542290000000.0,30.0
Rodrigo y Gabriela,Logged In,Kate,F,6,Harrell,233.40363,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,VIKING MAN,200,1542290000000.0,97.0
Black Eyed Peas,Logged In,Kate,F,7,Harrell,289.12281,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,I Gotta Feeling,200,1542290000000.0,97.0
Five Iron Frenzy,Logged In,Avery,F,71,Watkins,236.09423999999999,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Canada,200,1542290000000.0,30.0
Creedence Clearwater Revival,Logged In,Ava,F,0,Robinson,164.57098,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,598,Down On The Corner,200,1542290000000.0,50.0
Kings Of Leon,Logged In,Ava,F,1,Robinson,186.69669,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,598,Camaro,200,1542290000000.0,50.0
Fireflight,Logged In,Avery,F,72,Watkins,201.16853,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Unbreakable,200,1542290000000.0,30.0
Steppenwolf,Logged In,Kate,F,8,Harrell,208.14321999999999,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Born To Be Wild,200,1542290000000.0,97.0
New Found Glory,Logged In,Ava,F,2,Robinson,222.69342000000003,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,598,the king of wishful thinking,200,1542290000000.0,50.0
,Logged In,Devin,M,0,Larson,,free,"Tampa-St. Petersburg-Clearwater, FL",GET,Home,1541050000000.0,531,,200,1542290000000.0,60.0
The Pussycat Dolls,Logged In,Avery,F,73,Watkins,221.1522,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Elevator,200,1542290000000.0,30.0
Eric Clapton,Logged In,Kate,F,9,Harrell,208.48281,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Willie And The Hand Jive,200,1542290000000.0,97.0
Josh Groban,Logged In,Devin,M,1,Larson,260.70159,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1541050000000.0,531,Little Drummer Boy [featuring guitarist Andy McKee] (Album Version),200,1542290000000.0,60.0
The Dresden Dolls,Logged In,Avery,F,74,Watkins,286.40608,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Coin-Operated Boy,200,1542290000000.0,30.0
Pixies,Logged In,Kate,F,10,Harrell,229.3024,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Where Is My Mind?,200,1542290000000.0,97.0
Creedence Clearwater Revival,Logged In,Devin,M,2,Larson,271.882,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1541050000000.0,531,I Put A Spell On You,200,1542290000000.0,60.0
The Smiths,Logged In,Kate,F,11,Harrell,123.01016000000001,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Girlfriend In A Coma,200,1542290000000.0,97.0
Danger Doom,Logged In,Avery,F,75,Watkins,187.27138,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,No Names (Black Debbie) (Album Version),200,1542290000000.0,30.0
Taylor Swift,Logged In,Kate,F,12,Harrell,233.89995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Love Story,200,1542290000000.0,97.0
Vilma Palma e Vampiros,Logged In,Avery,F,76,Watkins,281.99138,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,La pachanga,200,1542290000000.0,30.0
Busta Rhymes feat. Pharrell,Logged In,Kate,F,13,Harrell,220.47302000000002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Light Your Ass On Fire,200,1542290000000.0,97.0
Little People,Logged In,Avery,F,77,Watkins,230.1122,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Above The Clouds,200,1542290000000.0,30.0
Dwight Yoakam,Logged In,Kate,F,14,Harrell,239.3073,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,You're The One,200,1542290000000.0,97.0
Amy Winehouse,Logged In,Avery,F,78,Watkins,164.85832,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,He Can Only Hold Her,200,1542290000000.0,30.0
Ernie K-Doe,Logged In,Kate,F,15,Harrell,160.96608,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Te-Ta-Te-Ta-Ta (2002 Digital Remaster),200,1542290000000.0,97.0
Alesana,Logged In,Avery,F,79,Watkins,242.49424,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Congratulations_ I Hate You,200,1542290000000.0,30.0
Dwight Yoakam,Logged In,Kate,F,16,Harrell,239.3073,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,You're The One,200,1542290000000.0,97.0
Gazpacho,Logged In,Avery,F,80,Watkins,253.51791,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Premonicion,200,1542290000000.0,30.0
Black Lips,Logged In,Kate,F,17,Harrell,162.76853,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Lock and Key,200,1542290000000.0,97.0
Kanye West,Logged In,Kate,F,18,Harrell,311.84934,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Stronger,200,1542290000000.0,97.0
Arcade Fire,Logged In,Avery,F,81,Watkins,136.69832,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Neon Bible,200,1542300000000.0,30.0
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Logged In,Avery,F,82,Watkins,277.15873,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),200,1542300000000.0,30.0
Fanfarlo,Logged In,Kate,F,19,Harrell,270.78485,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,I'm a Pilot,200,1542300000000.0,97.0
Crystal Castles,Logged In,Avery,F,83,Watkins,251.08853,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Empathy,200,1542300000000.0,30.0
,Logged In,Avery,F,84,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",GET,About,1540870000000.0,324,,200,1542300000000.0,30.0
,Logged In,Avery,F,85,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",GET,About,1540870000000.0,324,,200,1542300000000.0,30.0
Zeca Baleiro,Logged In,Kate,F,20,Harrell,452.8322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Brigitte Bardot,200,1542300000000.0,97.0
Angus & Julia Stone,Logged In,Avery,F,86,Watkins,236.95628,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Just A Boy,200,1542300000000.0,30.0
Julian Casablancas,Logged In,Avery,F,87,Watkins,302.47137999999995,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,4 Chords of the Apocalypse,200,1542300000000.0,30.0
Fat Joe,Logged In,Kate,F,21,Harrell,241.34485,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Safe 2 Say [The Incredible] (Album Version - Amended),200,1542300000000.0,97.0
Usher Featuring Lil' Jon & Ludacris,Logged In,Avery,F,88,Watkins,250.38322000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Yeah!,200,1542300000000.0,30.0
Pat Benatar,Logged In,Kate,F,22,Harrell,290.37669,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Don't Walk Away,200,1542300000000.0,97.0
Fergie,Logged In,Avery,F,89,Watkins,248.39791,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Losing My Ground,200,1542300000000.0,30.0
Muse,Logged In,Kate,F,23,Harrell,209.50159,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Supermassive Black Hole (Twilight Soundtrack Version),200,1542300000000.0,97.0
Two Door Cinema Club,Logged In,Avery,F,90,Watkins,168.09751,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Undercover Martyn,200,1542300000000.0,30.0
Spineshank,Logged In,Kate,F,24,Harrell,167.26158999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Intake (Album Version),200,1542300000000.0,97.0
Whitney Houston Duet With Mariah Carey,Logged In,Avery,F,91,Watkins,273.34485,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,When You Believe,200,1542300000000.0,30.0
Death Cab for Cutie,Logged In,Kate,F,25,Harrell,488.64608,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Transatlanticism,200,1542300000000.0,97.0
Noir DÃÂ©sir,Logged In,Avery,F,92,Watkins,374.77832,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Ces Gens LÃÂ ,200,1542300000000.0,30.0
Paramore,Logged In,Kate,F,26,Harrell,243.51302,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Emergency (Album Version),200,1542300000000.0,97.0
My Chemical Romance,Logged In,Avery,F,93,Watkins,188.05506,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Cemetery Drive (Album Version),200,1542300000000.0,30.0
Vincent Vincent And The Villains,Logged In,Kate,F,27,Harrell,154.64444,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,On My Own,200,1542300000000.0,97.0
Phoenix,Logged In,Avery,F,94,Watkins,229.79872999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Run Run Run,200,1542300000000.0,30.0
Beastie Boys,Logged In,Kate,F,28,Harrell,193.54077,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Skills To Pay The Bills,200,1542300000000.0,97.0
Natasha Bedingfield,Logged In,Lily,F,0,Burns,216.65913999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,554,These Words,200,1542300000000.0,32.0
Calle 13,Logged In,Avery,F,95,Watkins,239.3073,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,AtrÃÂ©vete te te,200,1542300000000.0,30.0
Sondre Lerche,Logged In,Kate,F,29,Harrell,215.71873,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Modern Nature,200,1542300000000.0,97.0
Cecilia,Logged In,Lily,F,1,Burns,157.77913999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,554,Ultimo Baile,200,1542300000000.0,32.0
Air,Logged In,Avery,F,96,Watkins,258.58567,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Mayfair Song,200,1542300000000.0,30.0
Five Iron Frenzy,Logged In,Kate,F,30,Harrell,236.09423999999999,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Canada,200,1542300000000.0,97.0
Kings Of Convenience,Logged In,Lily,F,2,Burns,245.02812000000003,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,554,Riot On An Empty Street,200,1542300000000.0,32.0
,Logged Out,,,0,,,paid,,GET,Home,,621,,200,1542300000000.0,
,Logged Out,,,1,,,paid,,PUT,Login,,621,,307,1542300000000.0,
Rhonda Vincent,Logged In,Avery,F,97,Watkins,142.78485,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,You're In My Heart,200,1542300000000.0,30.0
Soulwax,Logged In,Kate,F,31,Harrell,277.002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,E Talking,200,1542300000000.0,97.0
Red,Logged In,Lily,F,3,Burns,227.52607999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,554,Mystery of You,200,1542300000000.0,32.0
Sugababes,Logged In,Avery,F,98,Watkins,275.93098,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Overload,200,1542300000000.0,30.0
Eminem / Dr. Dre,Logged In,Lily,F,4,Burns,309.83791,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,554,Say What You Say,200,1542300000000.0,32.0
Michael Jackson,Logged In,Kate,F,32,Harrell,278.282,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Scream,200,1542300000000.0,97.0
,Logged In,Chloe,F,2,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",GET,Home,1540940000000.0,621,,200,1542300000000.0,49.0
Dominique A,Logged In,Avery,F,99,Watkins,153.20771000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Le Courage Des Oiseaux,200,1542300000000.0,30.0
Linkin Park,Logged In,Kate,F,33,Harrell,259.86567,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,My December,200,1542300000000.0,97.0
Five Iron Frenzy,Logged In,Avery,F,100,Watkins,236.09423999999999,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Canada,200,1542300000000.0,30.0
Dear Nora,Logged In,Avery,F,101,Watkins,59.663219999999995,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Give Me Some Of Yr Love,200,1542300000000.0,30.0
The Police,Logged In,Kate,F,34,Harrell,290.24608,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Message In A Bottle,200,1542300000000.0,97.0
Cocoon,Logged In,Avery,F,102,Watkins,159.97342,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Microwave,200,1542300000000.0,30.0
Coldplay,Logged In,Celeste,F,0,Williams,349.93587,free,"Klamath Falls, OR",PUT,NextSong,1541080000000.0,485,A Rush Of Blood To The Head,200,1542300000000.0,53.0
Peter And Gordon,Logged In,Maia,F,0,Burke,161.14893,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540680000000.0,526,A World Without Love,200,1542300000000.0,51.0
Gotye,Logged In,Avery,F,103,Watkins,360.33261,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Coming Back,200,1542300000000.0,30.0
Maps,Logged In,Kate,F,35,Harrell,255.9473,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,To The Sky,200,1542300000000.0,97.0
Joshua Radin,Logged In,Maia,F,1,Burke,169.32526000000001,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540680000000.0,526,I'd Rather Be With You,200,1542300000000.0,51.0
D'Angelo,Logged In,Chloe,F,3,Cuevas,344.94649,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,621,When We Get By,200,1542300000000.0,49.0
Blockhead,Logged In,Celeste,F,1,Williams,289.56689,free,"Klamath Falls, OR",PUT,NextSong,1541080000000.0,485,The Music Scene,200,1542300000000.0,53.0
Nine Inch Nails,Logged In,Ayla,F,0,Johnson,300.64281,free,"Santa Rosa, CA",PUT,NextSong,1540880000000.0,588,Terrible Lie,200,1542300000000.0,63.0
La Roux,Logged In,Maia,F,2,Burke,208.03873000000002,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540680000000.0,526,Colourless Colour,200,1542300000000.0,51.0
Lil Wayne / Shanell,Logged In,Kate,F,36,Harrell,216.81587000000002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,American Star,200,1542300000000.0,97.0
RÃÂ¶yksopp,Logged In,Avery,F,104,Watkins,300.14649,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,What Else Is There?,200,1542300000000.0,30.0
Jack's Mannequin,Logged In,Chloe,F,4,Cuevas,172.90403999999998,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,621,Spinning (Album Version),200,1542300000000.0,49.0
FM Static,Logged In,Kate,F,37,Harrell,170.81423999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Definitely Maybe,200,1542300000000.0,97.0
Joy Division,Logged In,Avery,F,105,Watkins,209.03138,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540870000000.0,324,Disorder [2007 Re-mastered Album Version],200,1542300000000.0,30.0
N.E.R.D.,Logged In,Chloe,F,5,Cuevas,259.23873,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,621,Rock Star,200,1542300000000.0,49.0
Mickie Krause,Logged In,Kate,F,38,Harrell,204.17261000000002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,605,Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West),200,1542300000000.0,97.0
